timestamp,dlt_file,detector_1_total_counts,detector_1_neutron_counts,detector_2_total_counts,detector_2_neutron_counts,detector_3_total_counts,detector_3_neutron_counts,detector_4_total_counts,detector_4_neutron_counts,detector_5_total_counts,detector_5_neutron_counts,detector_6_total_counts,detector_6_neutron_counts,detector_7_total_counts,detector_7_neutron_counts,detector_8_total_counts,detector_8_neutron_counts,detector_9_total_counts,detector_9_neutron_counts,detector_10_total_counts,detector_10_neutron_counts,detector_11_total_counts,detector_11_neutron_counts,detector_12_total_counts,detector_12_neutron_counts,detector_13_total_counts,detector_13_neutron_counts,detector_14_total_counts,detector_14_neutron_counts,detector_15_total_counts,detector_15_neutron_counts,detector_16_total_counts,detector_16_neutron_counts,observations,detector_1_histogram_name,detector_2_histogram_name,detector_3_histogram_name,detector_4_histogram_name,detector_5_histogram_name,detector_6_histogram_name,detector_7_histogram_name,detector_8_histogram_name,detector_9_histogram_name,detector_10_histogram_name,detector_11_histogram_name,detector_12_histogram_name,detector_13_histogram_name,detector_14_histogram_name,detector_15_histogram_name,detector_16_histogram_name
2024-11-12 20:17:22,,57832.0,47483.0,51796.0,49295.0,22189.0,19862.0,20168.0,17731.0,5845.0,3790.0,36724.0,33857.0,30970.0,29470.0,28891.0,26899.0,3555.0,1552.0,45854.0,41484.0,35409.0,31723.0,7625.0,5785.0,7268.0,4644.0,26785.0,23575.0,25804.0,23056.0,17914.0,16440.0,Sin observaciones,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-12 22:06:38,,61124.0,50622.0,55138.0,52472.0,23712.0,21228.0,21480.0,18900.0,6208.0,4045.0,39141.0,36151.0,32991.0,31400.0,30746.0,28650.0,3792.0,1678.0,48834.0,44209.0,37641.0,33828.0,8129.0,6174.0,7742.0,4969.0,28475.0,25125.0,27446.0,24592.0,19051.0,17485.0,Sin observaciones,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-12 23:30:33,,63586.0,52978.0,57787.0,54983.0,48519.0,22178.0,22511.0,19835.0,6475.0,4223.0,40899.0,37820.0,34563.0,32892.0,32206.0,30002.0,3976.0,1760.0,51006.0,46208.0,39395.0,35467.0,8490.0,6451.0,8132.0,5209.0,29765.0,26294.0,28685.0,25702.0,19959.0,18327.0,Sin observaciones,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-13 00:02:14,,64504.0,53863.0,58794.0,55945.0,48932.0,22558.0,22892.0,20162.0,6577.0,4289.0,41570.0,38463.0,35155.0,33457.0,32733.0,30503.0,4018.0,1782.0,51852.0,46991.0,40016.0,36050.0,8637.0,6564.0,8289.0,5315.0,30232.0,26723.0,29170.0,26157.0,20302.0,18645.0,Sin observaciones,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-13 00:30:10,,65323.0,54644.0,59647.0,56756.0,49287.0,22883.0,23225.0,20464.0,6675.0,4350.0,42147.0,39008.0,35669.0,33945.0,33163.0,30901.0,4074.0,1803.0,52574.0,47644.0,40580.0,36558.0,8760.0,6660.0,8409.0,5385.0,30650.0,27112.0,29608.0,26564.0,20544.0,18874.0,Sin observaciones,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-13 01:00:11,,66196.0,55475.0,60477.0,57540.0,49680.0,23254.0,23580.0,20770.0,6786.0,4426.0,42820.0,39647.0,36231.0,34474.0,33682.0,31385.0,4112.0,1818.0,53428.0,48412.0,41193.0,37122.0,8915.0,6781.0,8534.0,5480.0,31089.0,27513.0,30018.0,26948.0,20853.0,19151.0,Sin observaciones,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-13 01:30:27,,67060.0,56266.0,61399.0,58419.0,50094.0,23624.0,23989.0,21130.0,6883.0,4478.0,43439.0,40223.0,36789.0,35006.0,34155.0,31818.0,4171.0,1839.0,54275.0,49182.0,41832.0,37715.0,9033.0,6873.0,8660.0,5559.0,31535.0,27907.0,30444.0,27343.0,21153.0,19435.0,Sin observaciones,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-13 02:00:39,,68861.0,57079.0,62305.0,59274.0,50452.0,23948.0,24360.0,21447.0,6980.0,4540.0,44090.0,40831.0,37368.0,35566.0,34666.0,32292.0,4229.0,1864.0,55083.0,49931.0,42413.0,38260.0,9145.0,6957.0,8765.0,5625.0,31981.0,28306.0,30897.0,27740.0,21438.0,19702.0,Sin observaciones,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-13 02:30:45,,72771.0,57929.0,63216.0,60118.0,50849.0,24308.0,24734.0,21768.0,7089.0,4616.0,44702.0,41393.0,37890.0,36064.0,35176.0,32758.0,4293.0,1898.0,55886.0,50672.0,43063.0,38867.0,9267.0,7052.0,8892.0,5702.0,32418.0,28694.0,31347.0,28155.0,21743.0,19978.0,Sin observaciones,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-13 03:29:59,,76470.0,59523.0,65036.0,61821.0,51633.0,25003.0,25436.0,22373.0,7296.0,4743.0,46354.0,42541.0,38915.0,37009.0,36101.0,33624.0,4439.0,1968.0,57356.0,52029.0,44238.0,39946.0,9538.0,7257.0,9165.0,5879.0,33510.0,29466.0,32222.0,28952.0,22376.0,20570.0,Sin observaciones,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-13 04:00:39,,77368.0,60350.0,66012.0,62758.0,52033.0,25355.0,25819.0,22698.0,7402.0,4815.0,47398.0,43154.0,39448.0,37514.0,36629.0,34100.0,4506.0,1989.0,58158.0,52769.0,44856.0,40517.0,9671.0,7347.0,9297.0,5957.0,34148.0,29854.0,32663.0,29347.0,22687.0,20861.0,Sin observaciones,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-13 04:30:18,,78201.0,61137.0,66911.0,63610.0,52403.0,25680.0,26166.0,22992.0,7534.0,4892.0,48417.0,43724.0,39993.0,38028.0,37127.0,34555.0,4567.0,2010.0,58930.0,53481.0,45476.0,41083.0,9817.0,7451.0,9404.0,6025.0,34719.0,30242.0,33078.0,29723.0,22984.0,21137.0,Sin observaciones,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-13 05:00:09,,79048.0,61949.0,67819.0,64474.0,52818.0,26038.0,26520.0,23289.0,7624.0,4954.0,49261.0,44265.0,40545.0,38538.0,37647.0,35030.0,4621.0,2034.0,59711.0,54200.0,46101.0,41626.0,9977.0,7564.0,9529.0,6110.0,35293.0,30642.0,33491.0,30100.0,23278.0,21418.0,Sin observaciones,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-13 05:30:24,,79893.0,62762.0,68709.0,65327.0,53222.0,26398.0,26855.0,23587.0,7721.0,5017.0,50141.0,44817.0,41130.0,39083.0,38179.0,35489.0,4693.0,2062.0,60528.0,54935.0,46690.0,42141.0,10121.0,7668.0,9646.0,6178.0,35928.0,31062.0,33886.0,30451.0,23593.0,21705.0,Sin observaciones,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-13 06:00:17,,80733.0,63566.0,69592.0,66178.0,53614.0,26739.0,27224.0,23907.0,7822.0,5083.0,51214.0,45440.0,41643.0,39566.0,38696.0,35973.0,4748.0,2093.0,61329.0,55669.0,47320.0,42723.0,10254.0,7764.0,9764.0,6257.0,36602.0,31475.0,34321.0,30852.0,23903.0,21997.0,Sin observaciones,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-13 06:30:53,,81584.0,64381.0,70487.0,67028.0,54017.0,27098.0,27606.0,24240.0,7915.0,5153.0,52176.0,46071.0,42144.0,40034.0,39246.0,36469.0,4809.0,2121.0,62153.0,56414.0,47914.0,43240.0,10379.0,7857.0,9888.0,6337.0,37140.0,31871.0,34734.0,31234.0,24246.0,22310.0,Sin observaciones,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-13 07:01:00,,82419.0,65188.0,71326.0,67821.0,54387.0,27425.0,27977.0,24555.0,8012.0,5212.0,52842.0,46645.0,42691.0,40538.0,39743.0,36889.0,4867.0,2150.0,62978.0,57151.0,48659.0,43793.0,10533.0,7965.0,9990.0,6402.0,37598.0,32265.0,35138.0,31600.0,24559.0,22589.0,Sin observaciones,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-13 07:30:21,,83287.0,66003.0,72234.0,68685.0,54746.0,27747.0,28300.0,24846.0,8108.0,5270.0,53480.0,47202.0,43236.0,41042.0,40232.0,37326.0,4936.0,2187.0,63852.0,57870.0,49385.0,44321.0,10668.0,8077.0,10101.0,6476.0,38064.0,32663.0,35507.0,31931.0,24867.0,22864.0,Sin observaciones,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-13 09:09:38,,86065.0,68667.0,75092.0,71386.0,56075.0,28942.0,29414.0,25794.0,8489.0,5513.0,55493.0,49035.0,45000.0,42703.0,41891.0,38861.0,5138.0,2282.0,66731.0,60293.0,51693.0,46081.0,11127.0,8409.0,10533.0,6739.0,39569.0,33981.0,37274.0,33211.0,25941.0,23784.0,Sin observaciones,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-13 09:30:17,,86659.0,69242.0,75699.0,71972.0,56361.0,29196.0,29652.0,25999.0,8562.0,5560.0,55897.0,49413.0,45345.0,43036.0,42192.0,39145.0,5179.0,2303.0,67257.0,60750.0,52112.0,46446.0,11223.0,8480.0,10619.0,6795.0,39881.0,34254.0,37642.0,33484.0,26154.0,23975.0,Sin observaciones,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-13 10:00:07,,87527.0,70077.0,76561.0,72788.0,56765.0,29552.0,29974.0,26288.0,8663.0,5631.0,56492.0,49980.0,45865.0,43530.0,42725.0,39634.0,5241.0,2335.0,68039.0,61455.0,52743.0,47008.0,11360.0,8578.0,10733.0,6870.0,40314.0,34644.0,38090.0,33874.0,26480.0,24270.0,Sin observaciones,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-13 10:30:58,,88391.0,70890.0,77473.0,73654.0,57155.0,29904.0,30319.0,26598.0,8757.0,5699.0,57109.0,50554.0,46394.0,44039.0,43186.0,40077.0,5306.0,2367.0,68923.0,62196.0,53435.0,47549.0,11493.0,8673.0,10868.0,6967.0,40779.0,35053.0,38604.0,34282.0,26819.0,24570.0,Sin observaciones,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-13 10:59:59,,89210.0,71666.0,78339.0,74484.0,57521.0,30226.0,30658.0,26895.0,8848.0,5762.0,57673.0,51095.0,46885.0,44510.0,43689.0,40548.0,5355.0,2391.0,69685.0,62898.0,54024.0,48081.0,11629.0,8788.0,10977.0,7042.0,41267.0,35414.0,38988.0,34625.0,27128.0,24854.0,Sin observaciones,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-13 11:31:36,,90234.0,72523.0,79244.0,75342.0,57918.0,30579.0,31011.0,27209.0,8971.0,5846.0,58314.0,51672.0,47373.0,44975.0,44193.0,41010.0,5425.0,2430.0,70490.0,63644.0,54660.0,48662.0,11770.0,8889.0,11138.0,7145.0,41717.0,35826.0,39430.0,35041.0,27482.0,25169.0,Sin observaciones,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-13 12:31:48,,91982.0,74163.0,81034.0,77046.0,58708.0,31285.0,31718.0,27830.0,9158.0,5972.0,59580.0,52869.0,48391.0,45944.0,45184.0,41943.0,5540.0,2476.0,72014.0,65029.0,55863.0,49790.0,12005.0,9071.0,11366.0,7290.0,42622.0,36670.0,40279.0,35811.0,28112.0,25752.0,Sin observaciones,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-13 13:03:28,,92900.0,75029.0,81973.0,77941.0,59147.0,31675.0,32135.0,28201.0,9233.0,6020.0,60208.0,53466.0,48943.0,46473.0,45724.0,42460.0,5603.0,2507.0,72836.0,65796.0,56432.0,50313.0,12158.0,9194.0,11492.0,7374.0,43110.0,37124.0,40708.0,36213.0,28437.0,26048.0,Sin observaciones,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-13 13:32:51,,93725.0,75817.0,82801.0,78734.0,59498.0,31999.0,32452.0,28480.0,9318.0,6081.0,60787.0,54018.0,49473.0,46979.0,46245.0,42943.0,5659.0,2533.0,73627.0,66517.0,57048.0,50884.0,12286.0,9296.0,11618.0,7466.0,43504.0,37491.0,41102.0,36577.0,28742.0,26340.0,Sin observaciones,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-13 14:07:27,,94743.0,76785.0,83779.0,79675.0,59974.0,32431.0,32830.0,28825.0,9431.0,6163.0,61440.0,54639.0,50083.0,47557.0,46811.0,43474.0,5744.0,2574.0,74522.0,67335.0,57704.0,51498.0,12438.0,9415.0,11762.0,7555.0,44014.0,37954.0,41561.0,37005.0,29104.0,26668.0,Sin observaciones,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-13 14:41:57,,95787.0,77777.0,84805.0,80661.0,60440.0,32864.0,33220.0,29177.0,9547.0,6238.0,62144.0,55306.0,50703.0,48150.0,47370.0,44008.0,5813.0,2607.0,75418.0,68152.0,58408.0,52160.0,12589.0,9531.0,11907.0,7653.0,44506.0,38410.0,42074.0,37480.0,29437.0,26977.0,Sin observaciones,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-13 15:24:46,,97060.0,78983.0,86037.0,81843.0,60954.0,33333.0,33721.0,29633.0,9709.0,6341.0,63038.0,56168.0,51492.0,48911.0,48045.0,44648.0,5893.0,2649.0,76499.0,69163.0,59188.0,52894.0,12757.0,9661.0,12089.0,7772.0,45128.0,38982.0,42672.0,38043.0,29923.0,27429.0,Sin observaciones,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-13 16:09:01,,98327.0,80187.0,87319.0,83070.0,61533.0,33853.0,34244.0,30098.0,9854.0,6433.0,63981.0,57071.0,52278.0,49672.0,48802.0,45363.0,5972.0,2688.0,77650.0,70237.0,60063.0,53720.0,12953.0,9804.0,12269.0,7884.0,45750.0,39552.0,43258.0,38589.0,30378.0,27848.0,Sin observaciones,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-13 17:09:55,,100141.0,81898.0,89194.0,84860.0,62345.0,34588.0,35007.0,30772.0,10038.0,6548.0,65263.0,58290.0,53378.0,50726.0,49807.0,46311.0,6115.0,2750.0,79248.0,71721.0,61298.0,54877.0,13225.0,10009.0,12528.0,8043.0,46645.0,40367.0,44136.0,39406.0,30998.0,28434.0,Sin observaciones,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-13 18:33:23,,102714.0,84337.0,91810.0,87348.0,63412.0,35554.0,35963.0,31637.0,10354.0,6744.0,67027.0,59986.0,54896.0,52192.0,51222.0,47641.0,6306.0,2827.0,81463.0,73764.0,62982.0,56460.0,13614.0,10315.0,12929.0,8286.0,47853.0,41461.0,45413.0,40585.0,31882.0,29253.0,Sin observaciones,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-13 19:23:55,N/A,104276.0,85816.0,93441.0,88909.0,64067.0,36140.0,36632.0,32224.0,10497.0,6845.0,68046.0,60965.0,55827.0,53082.0,52124.0,48493.0,6409.0,2869.0,82806.0,74998.0,64002.0,57421.0,13829.0,10487.0,13139.0,8406.0,48580.0,42123.0,46161.0,41294.0,32452.0,29782.0,Sin observaciones,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
